content,label
真的不是天灾而是人祸了，吃这些并不能成仙而是会升仙的,54
为啥不号召在武汉的人，为了减少疫情，减少出行,0
嗓子疼，还没发热，吃了消炎药没见好，瑟瑟发抖,40
面对疫情、很庆幸我们是偏远地区,56
走在回家路上心里酸酸的，本来回家过年是件开心的事儿,6
来自远方友人的问候，暖心，希望疫情能尽快得到很好的控制,51
好了我等下就要去长沙,44
吃野味的我去你奶奶个腿,33
每天都是坏消息，感觉都有点人心惶惶了,37
新的一年希望大家都能健康，早日把新型冠状病毒消灭！,51
买不到口罩的我就要要去高铁站做车车了,44
这两天生病嗓子疼，就不准备出门了，本宅女自己居家生病,3
被迫退票，放弃了长沙过生日，喝不到茶颜悦色，吃不到长沙美食,41
向这些默默无闻的英雄们致敬,42
啊啊啊长沙！我开学后怎么办啊,47
我哭了，现在确诊成都一例，广安一例了,26
早上醒来一睁眼看到感染病例又增加了，心疼,71
我去现在网上的口罩都200起步了吗，发的什么横财,46
下午到长沙，我好怕，喝杯茶颜要冒生命危险吗,49
然后看到大家都戴着口罩，只想祈求平安,36
醒来，打开微博，满屏都是关于武汉肺炎的，人心惶惶，惶恐不安,37
今天出门依旧不戴口罩，我快气死了,15
黑龙江就出现疑似病例，我这是该出门还是不该出门,29
为什么都是去过武汉的。是不是有人在武汉投毒了,53
吧这一天天的提心吊胆的，刚醒一早就给我疯狂推新闻,48
明天回医院上班了,43
建议吃野生动物立法和市场监管吃野味贩卖野味罚款,2
还有两个在绵阳，瑟瑟发抖啊！死宅吧！出什么门,3
我要哭了，真是的，快过年了发生这些事情,26
此时只愿你们好好保护自己！平安归来！,24
今早出门太匆忙，忘记戴口罩，我有罪。,5
被新型冠状病毒肺炎吓到不行，我一定是我们全家最恐慌的,7
不吃野味不吃野味因为不能吃明白吗，非典和这新型肺炎还不够明白吗？,23
现在搞得大家都没法过好年了，这还不知道得害死多少人,23
武汉的快递等一切运输也应该停止了，避免物品携带病菌大范围扩散传播,2
感谢主任赐我口罩,9
我最好奇的是，为什么到现在还没有阴谋论出来？,0
真的没有不得不干的事情就不要出门,3
因为疫情，不得已把去海南度假的机票都退了，扣了好多钱,41
求求你们别来海南了，在家好好待着吧,36
各种社交媒体这么多公知用武汉肺炎博眼球，你们这么牛逼，大学怎么不学医？,46
净尼玛作死，野生动物挖你家祖坟了吗你吃它们，吃完了还害别人遭殃,33
你吃一口野味，全世界为你善后,23
太可怕了，我现在害怕的一批啊,49
一早出门上课被我爸妈安排戴口罩了,5
这个新型肺炎让我一个重感冒患者着实恐慌,7
网红都能上飞机舱，为什么不给钟爷爷一个专机,53
为毛美国的热搜排第一，中国那么多人,53
节前大采购，买满两个购物车，现在出门一定要戴口罩啊,5
我求求了，你别变异好不好？我还没活够呢,36
这次最气就是这种吃野味的人！没有市场就不会有杀害！,15
大早上刷个微博把我感动哭了可还行,32
还没有买到口罩的人瑟瑟发抖,40
一点年的感觉都没有，有的只有新型肺炎笼罩下的恐慌,7
一戴口罩就感觉无法敷息的我也戴起了口罩，太恐慌了,5
口罩一张难求这装备都哪买的,0
谁能不感动呢？疫情来了，伟大的白衣天使,32
自从知道绵阳有疑似病例我他妈一晚上都睡得不踏实，靠我真怕死,63
神马叫做虎视眈眈，你们感受下,48
出门看见人人都戴口罩我就放心了,39
早上刷到全国各省都出现肺炎案例，心里真的挺难受,6
打开微博热搜全是疫情，好担心啊,4
感动！惶惶的心突然就安定下来了,32
一大早瑟瑟发抖，全国人民挺住,40
最近的热搜，看着有些压抑,6
希望政府疫情期间封锁武汉，虽然已经有点迟了,51
我烦死淘宝商品关键词碰瓷的，你他娘的是口罩吗你就标,23
我他妈满眼都是泪水，致敬逆行者！,42
昨天抢到一大包医用口罩，叮嘱家里人出门一定要戴口罩,22
怎么办有点慌。跟父母怎么说他们都不听我真的是,10
为啥还有人意识不到严重性？,0
这个家长群的家长以后怎能教好自己的孩子啊？担忧！,48
说服家长戴口罩出门真的是一件艰巨的任务,14
在口罩脱销的时候，某杨还能家里找出口罩一些。这也太爱了,56
明天还要坐火车回家，害怕,49
我今天一定要去买口罩，我怕死,63
和朋友约好的中饭立马改成白象，惜命要紧,16
怂死，明天就要火车回家，口罩有用吗,47
狗公司还不打算放假呢！,33
唉！部分人不作为，搞得需要医务人员增援,23
虽然只是普通生病，但还是辞职回家了，怕怕的,27
最近哪儿也不去了，在家就很安心,3
祈求上天延迟开学,36
很奇怪，香港为啥疑似病例这么多？是不是把所有发热都列为疑似病例了？,0
哦买噶，我就待在家哪也不去了,1
吃野味吃的所有人都得替你承担后果,23
缸子们出门记得戴口罩好好保重身体呀,50
唉，我们家只有我带口罩，我爸刚刚还说我大惊小怪,10
双十二凑单买的口罩竟然以这种原因派上用场，真是太难受了,6
刚刚，钟南山再次紧急发声！求求你们，别再作孽了,36
怎么样说服父母过年别走亲戚了,47
现在的微博一刷新都是肺炎，刷微博才知道有人吃蝙蝠？,45
我由衷希望那些把口罩涨价到四百六百的商家立刻全员感染,51
拿病情开玩笑的都是什么怪物,46
一觉醒来发现好多省份都确诊病例，心慌，祈祷平安,18
这就是中国人，吃着人血馒头真的好吗,23
太感谢这些医护人员了。你们真的好伟大,9
因为今年害怕疫情啊。惜命少女表示可以宅在家里半个月,12
我希望有些南方人能不能别再乱吃东西了，教训还不够吗,23
瑟瑟发抖的福建人，被包围得太彻底了,40
向所有奋斗在前线的英雄致敬，一定要平安回家过好年,42
偏偏冠状病毒来了的时候，我感冒发烧！自行生病治疗15天八,68
钟南山院士当之无愧可以说是感动中国人物了,32
呜呜呜我真的不想冒着危险去上学，生怕自己被感染了,4
各位迎火虫要照顾好自己，出门一定要戴口罩,22
作为一名大四医学生，瞬间泪目,26
减少出门，出门戴口罩，戴口罩勤洗手，叮嘱家里人也做到这几点,22
各路神仙保佑我大姨夫快快醒过来！保佑疫情赶紧消退,24
看着照片，好想哭,26
拿疫情开玩笑的人真的很低俗，说话过过脑子,23
希望疫情能赶紧过去，来年能幸运,51
真的肺炎疫情求求赶紧退散！平静生活多么美好,36
年纪大了见不得这样的新闻，这几天真的太好哭了,26
到处都是确诊病例，感觉都不太敢出门了,3
由于疫情，终于可以哪儿都不去了，该庆幸还是庆幸呢,10
向伟大的老人致敬，希望病毒赶快消失，祈祷人人平安,42
幸亏未雨绸缪的我上个月采购的时候囤了三箱口罩,56
吃你马野味呢？不吃是会死吗？自己死了就死了呗还祸害别人？,33
妙手仁心，向钟老致敬,42
家长都不太重视！气死我了！,15
河南在武汉的老乡，求求你们别回来了，家人平安最重要啊,36
这个疫情也太恐慌了吧，躲在家里瑟瑟发抖,40
感动，医护人员真的是太伟大的职业了！,32
今天的造型，快憋死了，瑟瑟发抖,40
武汉人能不能不要乱跑,22
那些哄抬口罩价格的商贩都该严惩。人性的丑陋一览无遗,46
机智的我竟然还用公司发的福利积分囤了货,56
铺天盖地的疫情信息，唯有这时候能庆幸活在小城,56
看着这个数字再增加，太恐慌了,7
最近是不会出门了,3
刚开完会，今年过年无休，大家一起加油！,31
口罩已备好，明天回家。,27
现在看到这种动态都感动的一批,32
我才二十岁还那么怕死丢人丢人,63
吃野味的和出门不戴口罩的，我怀疑是一群人,30
昆明市有很多外来武汉人员，请求已经回到武汉的人们，不要回昆明,36
还是乖乖呆在家，希望疫情可以早日控制住啊,1
过完年要出门的我，瑟瑟发抖，内心好慌,11
真的想一觉醒来发现这场疫情是场梦，一切安好,73
之前办公室有男生抽烟，就淘宝买了个几个口罩平时用。结果今天拿出来一看口罩,56
我们要团结一致，绝不要再自己人骂自己人了,8
今年过年大家都乖乖的家里呆着吧，新型冠状病毒不是开玩笑的,1
我泪点真低啊，莫名的在办公室就哭了,26
真搞不懂什么有土鳖那么他妈的爱吃野味,0
高铁不敢坐，飞机票售罄，我现在慌的一匹,55
难道现在还有人在那逼逼赖赖为啥医生穿的那么厚比病人害怕死？,53
吃野味的人麻烦原地爆炸吧，别出来祸害人间了,23
口罩价格能不能管控下，就算涨价也不能太离谱了,46
太可怕了，默默的退掉了初一的电影票,41
去过武汉的都会得病嘛？几率有多少,0
希望疫情得到有效控制，所有人都能平安过年,51
人类不要再吃野味了，太恐慌,7
我不担心自己，我只担心别人。我真的，哭了,26
今天我就一点儿防护都没有的出门了，在公交车上有点儿紧张,79
我真的好久不戴口罩出门了，快过年了，希望大家都能平平安安,51
为武汉祈福！希望大家过个好年啊，全国各地的人都要平平安安啊,18
今天他们终于做到了，感动,32
祝你们平安，感谢你们的存在,9
建议将新型病毒命名为特朗普病毒,2
抗击第一线，是他们。当时伤医的人你不感到自己多可恨吗？,23
美国人第一个出来说他们也有感染的？我就呵呵了,53
突然感冒的我瑟瑟发抖,40
哪也去不了，门儿都不敢出,3
我倒是希望北京进行疫情控制开始封城,51
托病毒的福，我拔完智齿肿肿的脸可以有正大光明的理由戴口罩出门了,56
想问问大家，普通查血，能查出异常吗？,17
十二天前在武汉看病，现在感冒的我非常恐慌,7
虽然我确实有点恐慌，但是我相信您，加油,61
很想看电影，可惜武汉肺炎。春节期间的电影都退了,52
疫情面前得瑟的，不知道是真蠢还是爱装逼,33
华南海鲜市场贩卖野味和吃野味的初批感染者们，你们躺在病床上心安吗,54
在车站真切感受到了防疫情的严重性，我有些许的迟钝了吗,0
医护人员不顾生命危险奋斗在第一线，居然还有喷子在说风凉话,23
提醒周围人出门一定要戴口罩的,50
为什么恰巧新型肺炎这么严重的时候我感冒了,10
微博刷到钟南山院士，暴哭,26
江西人真的瑟瑟发抖一刷微博就是确诊,40
让中老年同志出门戴口罩可真是太难了,10
老爷爷，谢谢您这么卖力，加油,9
希望一切平安，我亲爱的祖国一定要快快度过难关,51
